OFFENSE_CODE,YEAR,OFFENSE_DESCRIPTION,OCCURRED_ON_DATE,STREET,Lat,Long,Location,OFFENSE_CODE_GROUP
2900,2017,VAL - VIOLATION OF AUTO LAW - OTHER,2017-01-17 01:50:00,WASHINGTON ST,42.29459993,-71.07198255,"(42.29459993, -71.07198255)",Other
3007,2017,SUDDEN DEATH,2017-01-15 22:00:00,MAIN ST,42.37784827,-71.06742082,"(42.37784827, -71.06742082)",Medical Assistance
301,2017,ROBBERY - STREET,2017-01-15 11:39:00,RECTOR RD,42.26594545,-71.10027955,"(42.26594545, -71.10027955)",Robbery
1402,2017,VANDALISM,2017-01-14 16:00:00,FERRIN ST,42.3758558,-71.05659842,"(42.37585580, -71.05659842)",Vandalism
3115,2017,INVESTIGATE PERSON,2017-01-14 23:53:00,ELMER RD,42.2867541,-71.05725921,"(42.28675410, -71.05725921)",Investigate Person
3410,2017,TOWED MOTOR VEHICLE,2017-01-14 17:41:00,HARRIET ST,42.35345329,-71.15854026,"(42.35345329, -71.15854026)",Towed
614,2017,LARCENY THEFT FROM MV - NON-ACCESSORY,2017-01-14 15:13:00,TAI TUNG ST,42.34826086,-71.06174005,"(42.34826086, -71.06174005)",Larceny From Motor Vehicle
802,2017,ASSAULT SIMPLE - BATTERY,2017-01-14 12:56:00,MARINE RD,42.33068094,-71.03362486,"(42.33068094, -71.03362486)",Simple Assault
1106,2017,FRAUD - CREDIT CARD / ATM FRAUD,2017-01-14 12:28:00,DANA AVE,42.2509009,-71.1225554,"(42.25090090, -71.12255540)",Confidence Games
727,2017,AUTO THEFT - LEASED/RENTED VEHICLE,2017-01-14 10:22:00,BEECH ST,42.28329432,-71.14489383,"(42.28329432, -71.14489383)",Auto Theft
540,2017,BURGLARY - COMMERICAL - FORCE,2017-01-14 06:40:00,HARRISON AVE,42.34543752,-71.06363161,"(42.34543752, -71.06363161)",Commercial Burglary
1810,2017,DRUGS - SALE / MANUFACTURING,2017-01-13 18:35:00,SHAWMUT AVE,42.33294249,-71.08329512,"(42.33294249, -71.08329512)",Drug Violation
1830,2017,DRUGS - SICK ASSIST - HEROIN,2017-01-13 17:25:00,BELMONT ST,42.38210819,-71.06473393,"(42.38210819, -71.06473393)",Drug Violation
520,2017,BURGLARY - RESIDENTIAL - FORCE,2017-01-13 17:28:00,CLIFTON ST,42.32321224,-71.07079676,"(42.32321224, -71.07079676)",Residential Burglary
3410,2017,TOWED MOTOR VEHICLE,2017-01-10 08:30:00,,42.33783815,-71.07851418,"(42.33783815, -71.07851418)",Towed
724,2017,AUTO THEFT,2017-01-13 17:19:00,HYDE PARK AVE,42.2944872,-71.1171968,"(42.29448720, -71.11719680)",Auto Theft
1843,2017,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,2017-01-13 15:43:00,GALLIVAN BLVD,42.28270515,-71.05453704,"(42.28270515, -71.05453704)",Drug Violation
3207,2017,PROPERTY - FOUND,2017-01-11 10:00:00,SOUTH ST,42.30050966,-71.11659455,"(42.30050966, -71.11659455)",Property Found
3801,2017,M/V ACCIDENT - OTHER,2017-01-13 07:26:00,BLOSSOM ST,42.36414881,-71.06920743,"(42.36414881, -71.06920743)",Motor Vehicle Accident Response
3831,2017,M/V - LEAVING SCENE - PROPERTY DAMAGE,2017-01-13 06:13:00,HEATH ST,42.32824833,-71.11080115,"(42.32824833, -71.11080115)",Motor Vehicle Accident Response
2405,2017,DISORDERLY CONDUCT,2017-01-12 21:08:00,CLAY ST,42.25809018,-71.12357249,"(42.25809018, -71.12357249)",Disorderly Conduct
1102,2017,FRAUD - FALSE PRETENSE / SCHEME,2017-01-07 14:00:00,MONTCLAIR AVE,42.29105602,-71.14147911,"(42.29105602, -71.14147911)",Fraud
3831,2017,M/V - LEAVING SCENE - PROPERTY DAMAGE,2017-01-11 11:00:00,E THIRD ST,42.33653895,-71.03337641,"(42.33653895, -71.03337641)",Motor Vehicle Accident Response
1402,2017,VANDALISM,2017-01-11 20:15:00,SHAWMUT AVE,42.33838646,-71.07645667,"(42.33838646, -71.07645667)",Vandalism
3006,2017,SICK/INJURED/MEDICAL - PERSON,2017-01-12 06:25:00,WILLOW ST,42.28885857,-71.15315746,"(42.28885857, -71.15315746)",Medical Assistance
614,2017,LARCENY THEFT FROM MV - NON-ACCESSORY,2017-01-11 23:34:00,HEREFORD ST,42.3505345,-71.0865113,"(42.35053450, -71.08651130)",Larceny From Motor Vehicle
2647,2017,THREATS TO DO BODILY HARM,2017-01-10 15:30:00,WASHINGTON ST,42.26634159,-71.15147265,"(42.26634159, -71.15147265)",Other
3801,2017,M/V ACCIDENT - OTHER,2017-01-11 19:56:00,NEPONSET AVE,42.29689796,-71.05585061,"(42.29689796, -71.05585061)",Motor Vehicle Accident Response
615,2017,LARCENY THEFT OF MV PARTS & ACCESSORIES,2017-01-10 18:00:00,,42.34003415,-71.0825092,"(42.34003415, -71.08250920)",Larceny From Motor Vehicle
3410,2017,TOWED MOTOR VEHICLE,2017-01-10 21:27:00,CHISWICK RD,42.34086665,-71.15377776,"(42.34086665, -71.15377776)",Towed
1849,2017,"DRUGS - POSS CLASS B - COCAINE, ETC.",2017-01-10 17:24:00,DEWITT DR,42.33358629,-71.08432922,"(42.33358629, -71.08432922)",Drug Violation
3802,2017,M/V ACCIDENT - PROPERTY  DAMAGE,2017-01-10 17:05:00,MAPLE ST,42.2915811,-71.15739316,"(42.29158110, -71.15739316)",Motor Vehicle Accident Response
3201,2017,PROPERTY - LOST,2017-01-09 19:30:00,BLUE HILL AVE,42.3190412,-71.07775356,"(42.31904120, -71.07775356)",Property Lost
614,2017,LARCENY THEFT FROM MV - NON-ACCESSORY,2017-01-10 03:00:00,OAKTON AVE,42.28729288,-71.04960989,"(42.28729288, -71.04960989)",Larceny From Motor Vehicle
3831,2017,M/V - LEAVING SCENE - PROPERTY DAMAGE,2017-01-10 10:30:00,CENTRE ST,42.28614707,-71.1548788,"(42.28614707, -71.15487880)",Motor Vehicle Accident Response
3820,2017,M/V ACCIDENT INVOLVING PEDESTRIAN - INJURY,2017-01-10 09:48:00,WALK HILL ST,42.28979745,-71.10951154,"(42.28979745, -71.10951154)",Motor Vehicle Accident Response
413,2017,ASSAULT - AGGRAVATED - BATTERY,2017-01-10 00:30:00,HESTIA PARK,42.32297153,-71.084923,"(42.32297153, -71.08492300)",Aggravated Assault
1106,2016,FRAUD - CREDIT CARD / ATM FRAUD,2016-12-21 14:00:00,CERDAN AVE,42.29156046,-71.14229551,"(42.29156046, -71.14229551)",Confidence Games
3831,2017,M/V - LEAVING SCENE - PROPERTY DAMAGE,2017-01-09 14:00:00,POPLAR ST,42.27988399,-71.12442446,"(42.27988399, -71.12442446)",Motor Vehicle Accident Response
3006,2017,SICK/INJURED/MEDICAL - PERSON,2017-01-09 01:28:00,WALWORTH ST,42.28664494,-71.13708018,"(42.28664494, -71.13708018)",Medical Assistance
3006,2017,SICK/INJURED/MEDICAL - PERSON,2017-01-08 21:16:00,BOWDOIN AVE,42.30022359,-71.07349524,"(42.30022359, -71.07349524)",Medical Assistance
2905,2017,VAL - OPERATING WITHOUT LICENSE,2017-01-08 15:42:00,FANEUIL ST,42.35114107,-71.16773388,"(42.35114107, -71.16773388)",Violations
802,2017,ASSAULT SIMPLE - BATTERY,2017-01-08 12:04:00,ATHENS ST,42.34120336,-71.05344536,"(42.34120336, -71.05344536)",Simple Assault
3831,2017,M/V - LEAVING SCENE - PROPERTY DAMAGE,2017-01-08 03:38:00,N HARVARD ST,42.36720874,-71.12478674,"(42.36720874, -71.12478674)",Motor Vehicle Accident Response
3802,2017,M/V ACCIDENT - PROPERTY  DAMAGE,2017-01-07 14:27:00,CIRCUIT ST,42.32375113,-71.08471743,"(42.32375113, -71.08471743)",Motor Vehicle Accident Response
3802,2017,M/V ACCIDENT - PROPERTY  DAMAGE,2017-01-07 12:38:00,JEWISH WAR VETERANS DR,42.30365045,-71.09129165,"(42.30365045, -71.09129165)",Motor Vehicle Accident Response
3410,2017,TOWED MOTOR VEHICLE,2017-01-07 11:28:00,DYER AVE,42.3375756,-71.04731268,"(42.33757560, -71.04731268)",Towed
3119,2017,FIREARM/WEAPON - FOUND OR CONFISCATED,2017-01-07 09:31:00,H ST,42.33280966,-71.04146161,"(42.33280966, -71.04146161)",Firearm Discovery
1106,2016,FRAUD - CREDIT CARD / ATM FRAUD,2016-12-01 09:00:00,BRONX RD,42.27360954,-71.16240435,"(42.27360954, -71.16240435)",Confidence Games
3114,2017,INVESTIGATE PROPERTY,2017-01-06 18:13:00,PEVEAR PL,42.32788208,-71.08151936,"(42.32788208, -71.08151936)",Investigate Property
1402,2017,VANDALISM,2017-01-06 19:15:00,,42.27129075,-71.10467166,"(42.27129075, -71.10467166)",Vandalism
2629,2017,HARASSMENT,2017-01-06 14:00:00,LAGRANGE ST,42.27389885,-71.14456823,"(42.27389885, -71.14456823)",Harassment
1849,2017,"DRUGS - POSS CLASS B - COCAINE, ETC.",2017-01-06 02:57:00,ESSEX ST,42.35253641,-71.06090532,"(42.35253641, -71.06090532)",Drug Violation
1106,2017,FRAUD - CREDIT CARD / ATM FRAUD,2017-01-06 03:11:00,,42.26902742,-71.0961709,"(42.26902742, -71.09617090)",Confidence Games
2907,2017,VAL - OPERATING AFTER REV/SUSP.,2017-01-05 22:48:00,TENEAN ST,42.2895833,-71.0422932,"(42.28958330, -71.04229320)",Violations
3006,2017,SICK/INJURED/MEDICAL - PERSON,2017-01-05 19:51:00,MOSS HILL RD,42.308157,-71.12462631,"(42.30815700, -71.12462631)",Medical Assistance
3115,2017,INVESTIGATE PERSON,2017-01-05 19:10:00,WILCUTT RD,42.30349506,-71.07478505,"(42.30349506, -71.07478505)",Investigate Person
724,2017,AUTO THEFT,2017-01-05 19:00:00,WASHINGTON ST,42.27747113,-71.06958613,"(42.27747113, -71.06958613)",Auto Theft
3410,2017,TOWED MOTOR VEHICLE,2017-01-05 16:13:00,ARBROTH ST,42.2902901,-71.05284481,"(42.29029010, -71.05284481)",Towed
724,2017,AUTO THEFT,2017-01-05 13:10:00,BRAINTREE ST,42.3561971,-71.13462873,"(42.35619710, -71.13462873)",Auto Theft
3115,2017,INVESTIGATE PERSON,2017-01-05 11:20:00,TAYLOR ST,42.28555533,-71.04097642,"(42.28555533, -71.04097642)",Investigate Person
3125,2017,WARRANT ARREST,2017-01-05 11:32:00,SAN JUAN ST,42.34099503,-71.07291364,"(42.34099503, -71.07291364)",Warrant Arrests
3006,2017,SICK/INJURED/MEDICAL - PERSON,2017-01-04 20:12:00,CLAYTON ST,42.30135592,-71.05605893,"(42.30135592, -71.05605893)",Medical Assistance
423,2017,ASSAULT - AGGRAVATED,2017-01-04 20:55:00,PEACEABLE ST,42.34764653,-71.15147294,"(42.34764653, -71.15147294)",Aggravated Assault
3801,2016,M/V ACCIDENT - OTHER,2016-12-31 18:45:00,,42.30832363,-71.08317651,"(42.30832363, -71.08317651)",Motor Vehicle Accident Response
3114,2017,INVESTIGATE PROPERTY,2017-01-03 20:00:00,BERKSHIRE ST,42.2850946,-71.05715659,"(42.28509460, -71.05715659)",Investigate Property
3006,2017,SICK/INJURED/MEDICAL - PERSON,2017-01-04 16:27:00,MILTON ST,42.2806132,-71.05362517,"(42.28061320, -71.05362517)",Medical Assistance
1849,2017,"DRUGS - POSS CLASS B - COCAINE, ETC.",2017-01-04 16:11:00,CLARE AVE,42.27075023,-71.11920071,"(42.27075023, -71.11920071)",Drug Violation
3006,2017,SICK/INJURED/MEDICAL - PERSON,2017-01-04 14:04:00,FRANKLIN ST,42.28764909,-71.04065276,"(42.28764909, -71.04065276)",Medical Assistance
3125,2017,WARRANT ARREST,2017-01-04 13:23:00,CRISPUS ATTUCKS PL,42.32514969,-71.08816072,"(42.32514969, -71.08816072)",Warrant Arrests
3114,2017,INVESTIGATE PROPERTY,2017-01-04 11:48:00,ACADEMY RD,42.32057338,-71.09638616,"(42.32057338, -71.09638616)",Investigate Property
614,2017,LARCENY THEFT FROM MV - NON-ACCESSORY,2017-01-03 17:30:00,BURNHAM PL,42.33663474,-71.04072491,"(42.33663474, -71.04072491)",Larceny From Motor Vehicle
3801,2017,M/V ACCIDENT - OTHER,2017-01-04 06:30:00,LOUIS PRANG ST,42.33834078,-71.09708447,"(42.33834078, -71.09708447)",Motor Vehicle Accident Response
802,2017,ASSAULT SIMPLE - BATTERY,2017-01-04 03:22:20,AMERICAN LEGION HWY,42.2735298,-71.11717697,"(42.27352980, -71.11717697)",Simple Assault
413,2017,ASSAULT - AGGRAVATED - BATTERY,2017-01-03 20:00:00,BRENT ST,42.28878539,-71.07113369,"(42.28878539, -71.07113369)",Aggravated Assault
3831,2017,M/V - LEAVING SCENE - PROPERTY DAMAGE,2017-01-03 06:30:00,WIDETT CIR,42.33583366,-71.06436468,"(42.33583366, -71.06436468)",Motor Vehicle Accident Response
3831,2017,M/V - LEAVING SCENE - PROPERTY DAMAGE,2017-01-03 06:12:00,GEORGE ST,42.32773866,-71.07514869,"(42.32773866, -71.07514869)",Motor Vehicle Accident Response
3410,2017,TOWED MOTOR VEHICLE,2017-01-03 03:20:00,GARNER RD,42.28902163,-71.05376331,"(42.28902163, -71.05376331)",Towed
3007,2017,SUDDEN DEATH,2017-01-01 22:00:00,MANTHORNE RD,42.29264606,-71.15404438,"(42.29264606, -71.15404438)",Medical Assistance
3114,2017,INVESTIGATE PROPERTY,2017-01-02 16:08:00,,42.27356661,-71.10836833,"(42.27356661, -71.10836833)",Investigate Property
3109,2017,SERVICE TO OTHER PD INSIDE OF MA.,2017-01-02 16:04:00,ROCKLAND ST,42.2579497,-71.15874671,"(42.25794970, -71.15874671)",Police Service Incidents
1402,2016,VANDALISM,2016-12-31 20:00:00,JOHNNY CT,42.34788801,-71.06300248,"(42.34788801, -71.06300248)",Vandalism
3301,2017,VERBAL DISPUTE,2017-01-02 11:14:00,LINDEN RD,42.26580232,-71.16166577,"(42.26580232, -71.16166577)",Verbal Disputes
613,2017,LARCENY SHOPLIFTING,2017-01-02 05:54:00,BROOKLINE AVE,42.33670436,-71.10969856,"(42.33670436, -71.10969856)",Larceny
3114,2017,INVESTIGATE PROPERTY,2017-01-02 02:52:00,WILLIAM J DAY BLVD,42.33206723,-71.02803815,"(42.33206723, -71.02803815)",Investigate Property
3170,2017,INTIMIDATING WITNESS,2017-01-01 18:46:00,CRESCENT ST,42.38309417,-71.07964478,"(42.38309417, -71.07964478)",Other
2629,2017,HARASSMENT,2017-01-01 18:59:00,ETHEL ST,42.27789141,-71.13009161,"(42.27789141, -71.13009161)",Harassment
1402,2016,VANDALISM,2016-12-31 00:00:00,DORCHESTER AVE,42.31986844,-71.05676985,"(42.31986844, -71.05676985)",Vandalism
3006,2017,SICK/INJURED/MEDICAL - PERSON,2017-01-01 02:19:00,AUCKLAND ST,42.30961623,-71.05694363,"(42.30961623, -71.05694363)",Medical Assistance
802,2016,ASSAULT SIMPLE - BATTERY,2016-12-31 21:44:00,MILL ST,42.29794304,-71.05175837,"(42.29794304, -71.05175837)",Simple Assault
3114,2016,INVESTIGATE PROPERTY,2016-12-31 18:54:00,MERRIAM ST,42.31361956,-71.10400373,"(42.31361956, -71.10400373)",Investigate Property
802,2016,ASSAULT SIMPLE - BATTERY,2016-12-31 13:28:00,ALLSTATE RD,42.330729,-71.063163,"(42.33072900, -71.06316300)",Simple Assault
724,2016,AUTO THEFT,2016-12-30 23:45:00,CUSHMAN RD,42.35390673,-71.147284,"(42.35390673, -71.14728400)",Auto Theft
521,2016,BURGLARY - RESIDENTIAL - ATTEMPT,2016-12-31 12:38:00,HACKENSACK RD,42.29938942,-71.142344,"(42.29938942, -71.14234400)",Residential Burglary
2007,2016,VIOL. OF RESTRAINING ORDER W NO ARREST,2016-12-31 09:30:00,FAIRLAND ST,42.32450714,-71.07913259,"(42.32450714, -71.07913259)",Restraining Order Violations
3410,2016,TOWED MOTOR VEHICLE,2016-12-31 06:56:00,NEWCOMB ST,42.33371519,-71.07809183,"(42.33371519, -71.07809183)",Towed
3410,2016,TOWED MOTOR VEHICLE,2016-12-31 01:31:00,ASPEN ST,42.32350327,-71.08004005,"(42.32350327, -71.08004005)",Towed
619,2016,LARCENY ALL OTHERS,2016-12-31 03:03:00,WEBSTER AVE,42.3665398,-71.03548437,"(42.36653980, -71.03548437)",Larceny
802,2016,ASSAULT SIMPLE - BATTERY,2016-12-31 03:56:00,WASHINGTON ST,42.2641715,-71.153912,"(42.26417150, -71.15391200)",Simple Assault
3115,2016,INVESTIGATE PERSON,2016-12-31 01:58:00,COLUMBIA RD,42.32108808,-71.05616594,"(42.32108808, -71.05616594)",Investigate Person
1849,2016,"DRUGS - POSS CLASS B - COCAINE, ETC.",2016-12-30 18:52:00,,42.32709687,-71.05253559,"(42.32709687, -71.05253559)",Drug Violation
1845,2016,DRUGS - POSS CLASS D,2016-12-30 14:57:00,ARBUTUS ST,42.28750082,-71.08829836,"(42.28750082, -71.08829836)",Drug Violation
615,2016,LARCENY THEFT OF MV PARTS & ACCESSORIES,2016-12-30 00:00:00,FAYETTE ST,42.34872509,-71.06773619,"(42.34872509, -71.06773619)",Larceny From Motor Vehicle
3831,2016,M/V - LEAVING SCENE - PROPERTY DAMAGE,2016-12-30 10:45:00,AUBURN PL,42.38080461,-71.0692612,"(42.38080461, -71.06926120)",Motor Vehicle Accident Response
3802,2016,M/V ACCIDENT - PROPERTY  DAMAGE,2016-12-30 09:56:00,CORNELL ST,42.27453428,-71.12795772,"(42.27453428, -71.12795772)",Motor Vehicle Accident Response
3831,2016,M/V - LEAVING SCENE - PROPERTY DAMAGE,2016-12-29 00:00:00,THEODORE A GLYNN WAY,42.33045016,-71.06913668,"(42.33045016, -71.06913668)",Motor Vehicle Accident Response
3115,2016,INVESTIGATE PERSON,2016-12-30 03:34:00,ACADEMY HILL RD,42.3450297,-71.15526453,"(42.34502970, -71.15526453)",Investigate Person
3115,2016,INVESTIGATE PERSON,2016-12-29 21:23:00,BELLEVUE ST,42.28029049,-71.15284743,"(42.28029049, -71.15284743)",Investigate Person
301,2016,ROBBERY - STREET,2016-12-29 19:32:00,HARRISON AVE,42.34780605,-71.06264722,"(42.34780605, -71.06264722)",Robbery
3115,2016,INVESTIGATE PERSON,2016-12-29 17:22:00,METROPOLITAN AVE,42.28180093,-71.13415334,"(42.28180093, -71.13415334)",Investigate Person
520,2016,BURGLARY - RESIDENTIAL - FORCE,2016-12-29 15:24:00,TRUMAN PKWY,42.24791651,-71.12448276,"(42.24791651, -71.12448276)",Residential Burglary
3831,2016,M/V - LEAVING SCENE - PROPERTY DAMAGE,2016-12-29 05:44:00,DENNIS ST,42.32187345,-71.07597869,"(42.32187345, -71.07597869)",Motor Vehicle Accident Response
3410,2016,TOWED MOTOR VEHICLE,2016-12-29 00:35:00,ESSEX ST,42.37905063,-71.06874987,"(42.37905063, -71.06874987)",Towed
3114,2016,INVESTIGATE PROPERTY,2016-12-28 15:11:00,ARMORY ST,42.38100886,-71.07067342,"(42.38100886, -71.07067342)",Investigate Property
3831,2016,M/V - LEAVING SCENE - PROPERTY DAMAGE,2016-12-28 12:45:00,BURROUGHS PL,42.31190492,-71.1148633,"(42.31190492, -71.11486330)",Motor Vehicle Accident Response
3114,2016,INVESTIGATE PROPERTY,2016-12-24 19:00:00,CHEVERUS RD,42.29219125,-71.06250624,"(42.29219125, -71.06250624)",Investigate Property
614,2016,LARCENY THEFT FROM MV - NON-ACCESSORY,2016-12-28 01:29:00,BEACON ST,42.34810905,-71.09956553,"(42.34810905, -71.09956553)",Larceny From Motor Vehicle
3125,2016,WARRANT ARREST,2016-12-28 00:00:00,CLAREMONT ST,42.34284101,-71.08153964,"(42.34284101, -71.08153964)",Warrant Arrests
1106,2016,FRAUD - CREDIT CARD / ATM FRAUD,2016-12-24 12:57:00,HAWTHORNE ST,42.28227496,-71.12548477,"(42.28227496, -71.12548477)",Confidence Games
3501,2016,MISSING PERSON,2016-12-23 10:00:00,HAMPDEN ST,42.33067781,-71.07483541,"(42.33067781, -71.07483541)",Missing Person Reported
3006,2016,SICK/INJURED/MEDICAL - PERSON,2016-12-27 10:15:00,MAVERICK SQ,42.36977446,-71.03913816,"(42.36977446, -71.03913816)",Medical Assistance
3160,2016,"FIRE REPORT - CAR, BRUSH, ETC.",2016-12-27 04:59:00,BLUE HILL AVE,42.27626455,-71.09362017,"(42.27626455, -71.09362017)",Fire Related Reports
301,2016,ROBBERY - STREET,2016-12-26 18:57:00,CENTRE ST,42.29220019,-71.06503981,"(42.29220019, -71.06503981)",Robbery
520,2016,BURGLARY - RESIDENTIAL - FORCE,2016-12-25 18:00:00,NILES ST,42.35506362,-71.15525759,"(42.35506362, -71.15525759)",Residential Burglary
1402,2016,VANDALISM,2016-12-26 13:32:00,MOUNT VERNON SQ,42.35819342,-71.071275,"(42.35819342, -71.07127500)",Vandalism
3006,2016,SICK/INJURED/MEDICAL - PERSON,2016-12-26 07:58:00,LAWTON TER,42.23519372,-71.12799499,"(42.23519372, -71.12799499)",Medical Assistance
3831,2016,M/V - LEAVING SCENE - PROPERTY DAMAGE,2016-12-25 20:30:00,CENTRE ST,42.27883524,-71.15943375,"(42.27883524, -71.15943375)",Motor Vehicle Accident Response
3831,2016,M/V - LEAVING SCENE - PROPERTY DAMAGE,2016-12-25 13:30:00,CLIFFORD ST,42.23290729,-71.13167059,"(42.23290729, -71.13167059)",Motor Vehicle Accident Response
724,2016,AUTO THEFT,2016-12-25 11:00:00,PUTNAM ST,42.37351306,-71.0597463,"(42.37351306, -71.05974630)",Auto Theft
3802,2016,M/V ACCIDENT - PROPERTY  DAMAGE,2016-12-24 22:31:00,GEORGETOWNE DR,42.25919952,-71.14552381,"(42.25919952, -71.14552381)",Motor Vehicle Accident Response
521,2016,BURGLARY - RESIDENTIAL - ATTEMPT,2016-12-23 20:25:00,HASLET ST,42.2851007,-71.13517313,"(42.28510070, -71.13517313)",Residential Burglary
3802,2016,M/V ACCIDENT - PROPERTY  DAMAGE,2016-12-23 13:40:00,E EIGHTH ST,42.33151593,-71.03322645,"(42.33151593, -71.03322645)",Motor Vehicle Accident Response
619,2016,LARCENY ALL OTHERS,2016-12-23 12:58:00,CUNNINGHAM ST,42.31421858,-71.07315368,"(42.31421858, -71.07315368)",Larceny
3831,2016,M/V - LEAVING SCENE - PROPERTY DAMAGE,2016-12-23 10:00:00,ANTWERP ST,42.36079138,-71.13924544,"(42.36079138, -71.13924544)",Motor Vehicle Accident Response
3201,2016,PROPERTY - LOST,2016-12-21 20:00:00,HIGH ST,42.37844511,-71.06634933,"(42.37844511, -71.06634933)",Property Lost
2900,2016,VAL - VIOLATION OF AUTO LAW - OTHER,2016-12-22 17:00:00,WHARTON CT,42.25114037,-71.14229923,"(42.25114037, -71.14229923)",Other
802,2016,ASSAULT SIMPLE - BATTERY,2016-12-21 10:40:00,NEW CHARDON ST,42.36177827,-71.06262874,"(42.36177827, -71.06262874)",Simple Assault
3805,2016,M/V ACCIDENT - POLICE VEHICLE,2016-12-22 15:08:00,HAROLD ST,42.31223855,-71.09315991,"(42.31223855, -71.09315991)",Motor Vehicle Accident Response
1102,2016,FRAUD - FALSE PRETENSE / SCHEME,2016-12-19 14:46:00,BILLINGS ST,42.2700673,-71.16877856,"(42.27006730, -71.16877856)",Fraud
3114,2016,INVESTIGATE PROPERTY,2016-12-21 18:18:00,LINVALE TER,42.2710401,-71.08886211,"(42.27104010, -71.08886211)",Investigate Property
3201,2016,PROPERTY - LOST,2016-12-15 09:15:00,THOMSON PL,42.35177328,-71.04704097,"(42.35177328, -71.04704097)",Property Lost
3410,2016,TOWED MOTOR VEHICLE,2016-12-21 09:32:00,PAULDING ST,42.3214614,-71.0867942,"(42.32146140, -71.08679420)",Towed
3114,2016,INVESTIGATE PROPERTY,2016-12-21 09:03:00,PIEDMONT ST,42.35002256,-71.06762658,"(42.35002256, -71.06762658)",Investigate Property
3114,2016,INVESTIGATE PROPERTY,2016-12-20 19:31:00,GOULDVILLE TER,42.31999831,-71.07429284,"(42.31999831, -71.07429284)",Investigate Property
802,2016,ASSAULT SIMPLE - BATTERY,2016-10-10 12:00:00,PICKERING AVE,42.3218854,-71.08526995,"(42.32188540, -71.08526995)",Simple Assault
614,2016,LARCENY THEFT FROM MV - NON-ACCESSORY,2016-12-18 01:00:00,WADSWORTH ST,42.35496126,-71.12541177,"(42.35496126, -71.12541177)",Larceny From Motor Vehicle
614,2016,LARCENY THEFT FROM MV - NON-ACCESSORY,2016-12-20 11:05:00,TREMONT ST,42.34809694,-71.06750281,"(42.34809694, -71.06750281)",Larceny From Motor Vehicle
3006,2016,SICK/INJURED/MEDICAL - PERSON,2016-12-20 11:44:00,WASHINGTON ST,42.34905,-71.150656,"(42.34905000, -71.15065600)",Medical Assistance
3802,2016,M/V ACCIDENT - PROPERTY  DAMAGE,2016-12-20 07:38:00,SHERIDAN ST,42.32122589,-71.10807772,"(42.32122589, -71.10807772)",Motor Vehicle Accident Response
3001,2016,DEATH INVESTIGATION,2016-12-20 06:00:00,WASHINGTON ST,42.32527722,-71.08810173,"(42.32527722, -71.08810173)",Medical Assistance
617,2016,LARCENY THEFT FROM BUILDING,2016-12-19 11:00:00,CHESTNUT AVE,42.31981996,-71.1042968,"(42.31981996, -71.10429680)",Larceny
3831,2016,M/V - LEAVING SCENE - PROPERTY DAMAGE,2016-12-19 18:10:00,WOODVILLE TER,42.32129001,-71.07525328,"(42.32129001, -71.07525328)",Motor Vehicle Accident Response
3006,2016,SICK/INJURED/MEDICAL - PERSON,2016-12-19 08:00:00,MYLES STANDISH RD,42.27572463,-71.1523342,"(42.27572463, -71.15233420)",Medical Assistance
3801,2016,M/V ACCIDENT - OTHER,2016-12-19 15:11:00,CONLEY ST,42.292047,-71.047526,"(42.29204700, -71.04752600)",Motor Vehicle Accident Response
1402,2016,VANDALISM,2016-12-19 13:10:00,WEST ST,42.25801702,-71.11680337,"(42.25801702, -71.11680337)",Vandalism
